season,pitcher_id,team_id,date,game_id,gs,ip,er,bb,so,hr,hbp,bf
2019,657566,134,2019-05-13,564851,0,1.0,0,0,2,0,0,4
2019,657566,134,2019-05-15,564853,0,0.3333333333333333,0,0,0,0,0,1
2019,657566,134,2019-05-18,566298,1,2.0,0,1,4,0,0,8
2019,657566,134,2019-05-22,566199,1,0.6666666666666666,3,1,1,1,0,6
2019,657566,134,2019-05-23,566200,0,1.0,0,0,1,0,0,4
2019,657566,134,2019-05-26,566203,0,0.3333333333333333,3,1,0,1,1,7
2019,657566,134,2019-06-10,567193,0,1.0,3,1,1,1,0,6
2019,657566,134,2019-07-06,566221,0,1.0,0,0,0,0,0,3
2019,657566,134,2019-07-29,565272,0,3.0,1,2,3,1,0,17
2019,657566,134,2019-08-18,566238,0,1.0,0,1,2,0,0,4
2019,657566,134,2019-08-19,566239,0,2.0,3,1,4,0,1,12
2019,657566,134,2019-08-29,565478,0,0.6666666666666666,4,1,1,0,0,6
2019,657571,119,2019-03-29,565800,0,1.0,0,0,2,0,0,3
2019,657571,119,2019-03-31,565802,0,1.0,0,0,1,0,0,5
2019,657571,119,2019-04-02,565804,0,1.0,0,0,2,0,0,4
2019,657571,119,2019-04-03,565805,0,1.0,0,0,0,0,0,3
2019,657571,119,2019-04-06,565414,0,0.0,0,1,0,0,0,1
2019,657571,119,2019-04-07,565415,0,1.0,0,0,1,0,1,4
2019,657571,119,2019-04-09,566571,0,1.3333333333333333,0,0,2,0,0,5
2019,657571,119,2019-04-13,565807,1,2.6666666666666665,1,2,2,1,0,14
2019,657571,119,2019-04-18,567562,0,1.3333333333333333,0,0,2,0,0,5
2019,657571,119,2019-04-20,567564,0,0.6666666666666666,3,1,1,1,0,5
2019,657571,119,2019-04-23,565133,0,1.0,1,1,0,1,0,5
2019,657571,119,2019-04-25,565135,0,1.0,0,1,1,0,1,4
2019,657571,119,2019-04-27,565813,0,0.0,0,2,0,0,0,3
2019,657571,119,2019-05-18,565242,0,1.0,0,0,0,0,0,3
2019,657571,119,2019-05-19,565243,0,0.6666666666666666,0,1,0,0,0,3
2019,657571,119,2019-05-22,566687,0,1.0,3,1,2,1,1,6
2019,657571,119,2019-05-26,566203,0,1.0,3,1,0,0,0,8
2019,657571,119,2019-06-11,564770,0,1.6666666666666663,0,0,3,0,0,7
2019,657571,119,2019-06-17,565835,0,2.0,0,1,3,0,0,7
2019,657571,119,2019-06-19,565837,0,1.0,1,0,3,1,1,5
2019,657571,119,2019-06-22,565840,0,0.6666666666666666,1,0,1,1,0,4
2019,657571,119,2019-06-26,564871,0,1.0,1,1,2,0,0,8
2019,657571,119,2019-07-18,567109,0,0.0,2,1,0,0,1,2
2019,657571,119,2019-07-20,565849,0,0.0,1,1,0,0,0,2
2019,657571,119,2019-07-21,565850,0,1.0,0,0,2,0,0,4
2019,657571,119,2019-07-27,565947,0,1.0,0,1,0,0,0,4
2019,657571,119,2019-07-29,565464,0,1.0,0,1,2,0,0,4
2019,657571,119,2019-08-10,565861,0,0.6666666666666666,0,1,0,0,0,3
2019,657571,119,2019-08-13,567420,0,1.0,0,0,2,0,1,4
2019,657571,119,2019-08-15,567422,0,0.6666666666666666,2,1,0,0,0,4
2019,657571,119,2019-08-20,565863,0,1.0,0,1,1,0,0,4
2019,657571,119,2019-08-22,565865,0,1.0,0,0,2,0,0,3
2019,657571,119,2019-08-23,565866,0,1.0,0,0,1,0,0,3
2019,657571,119,2019-08-27,566341,0,1.0,0,0,0,0,0,3
2019,657571,119,2019-08-29,564895,0,2.0,1,1,2,0,0,10
2019,657571,119,2019-09-01,564898,0,2.0,0,0,2,0,0,6
2019,657571,119,2019-09-03,565870,0,1.0,0,0,2,0,0,3
2019,657571,119,2019-09-04,565871,0,1.0,0,0,1,0,0,3
2019,657571,119,2019-09-07,565873,0,0.6666666666666666,0,1,2,0,0,4
2019,657571,119,2019-09-10,565002,0,1.0,0,0,1,0,0,3
2019,657571,119,2019-09-11,565003,0,0.3333333333333333,3,1,0,1,0,4
2019,657571,119,2019-09-17,565875,1,1.6666666666666663,1,2,1,0,0,7
2019,657571,119,2019-09-20,565877,0,1.0,0,0,2,0,0,4
2019,657571,119,2019-09-22,565879,0,0.0,0,1,0,0,0,1
2019,657571,119,2019-09-25,566354,0,1.3333333333333333,0,0,2,0,0,4
2019,657571,119,2019-09-27,566549,0,0.3333333333333333,0,1,1,0,0,3
2019,657624,117,2019-03-29,566665,0,1.0,0,1,1,0,0,4
2019,657624,117,2019-03-31,566667,0,2.0,0,0,4,0,0,6
2019,657624,117,2019-04-03,566768,0,2.0,1,1,4,1,0,8
2019,657624,117,2019-04-06,565607,0,1.0,0,2,1,0,0,5
2019,657624,117,2019-04-07,565608,0,2.0,2,0,1,1,0,8
2019,657624,117,2019-04-10,565611,0,0.0,4,2,0,1,0,4
2019,657624,117,2019-04-16,566094,0,2.0,0,1,3,0,1,8
2019,657624,117,2019-04-19,566775,0,0.6666666666666666,0,0,0,0,0,1
2019,657624,117,2019-04-22,565612,0,2.0,3,1,3,0,0,11
2019,657624,117,2019-04-26,565616,0,1.0,2,1,3,1,0,6
2019,657624,117,2019-04-30,566976,0,1.0,0,2,1,0,0,6
2019,657624,117,2019-05-04,564752,0,1.0,0,0,1,0,0,3
2019,657624,117,2019-05-08,565621,0,2.0,0,1,5,0,1,8
2019,657624,117,2019-05-11,565624,0,2.0,0,0,4,0,0,7
2019,657624,117,2019-05-13,565528,0,1.0,0,0,1,0,0,3
2019,657624,117,2019-05-18,565049,0,3.0,0,1,2,0,0,10
2019,657624,117,2019-05-22,565628,0,1.0,2,1,1,1,0,5
2019,657624,117,2019-05-23,565629,0,2.0,0,1,5,0,0,10
2019,657624,117,2019-05-26,565632,0,1.0,0,1,2,0,0,5
2019,657624,117,2019-05-28,565634,0,2.333333333333333,3,2,4,2,0,11
2019,657624,117,2019-06-02,566116,0,2.0,0,0,3,0,0,6
2019,657624,117,2019-06-04,566404,0,0.6666666666666666,2,1,1,0,0,4
2019,657624,117,2019-06-06,566406,0,2.0,0,3,4,0,0,9
2019,657624,117,2019-06-09,565638,0,0.6666666666666666,0,2,1,0,0,4
2019,657624,117,2019-06-12,565640,0,1.0,0,0,3,0,0,3
2019,657624,117,2019-06-15,565642,0,1.0,0,0,0,0,0,4
2019,657624,117,2019-06-20,567496,0,1.0,2,1,1,0,0,6
2019,657624,117,2019-06-25,565644,0,1.0,0,0,2,0,0,3
2019,657624,117,2019-06-28,565647,0,1.0,0,1,1,0,1,6
2019,657624,117,2019-06-30,565649,0,1.0,0,0,3,0,0,3
2019,657624,117,2019-07-02,565456,0,1.3333333333333333,4,2,1,0,0,9
2019,657624,117,2019-07-05,565650,0,1.0,0,0,2,0,0,3
2019,657624,117,2019-07-07,565652,0,1.0,1,1,3,0,0,6
2019,657624,117,2019-07-11,566810,0,1.0,0,0,1,0,0,3
2019,657624,117,2019-07-13,566812,0,2.0,0,1,4,0,0,7
2019,657624,117,2019-07-15,564780,1,1.0,0,0,1,0,0,3
2019,657624,117,2019-07-16,564781,0,1.0,0,0,0,0,0,4
2019,657624,117,2019-07-19,565653,0,1.0,0,1,2,0,0,5
2019,657624,117,2019-07-21,565655,0,0.6666666666666666,1,0,1,1,0,3
2019,657624,117,2019-09-02,567620,0,1.0,0,2,3,0,0,5
2019,657624,117,2019-09-05,565674,0,2.0,1,0,5,1,0,7
2019,657624,117,2019-09-07,565676,0,1.0,0,0,2,0,0,5
2019,657624,117,2019-09-11,565680,0,0.0,4,0,0,1,1,4
2019,657624,117,2019-09-12,565681,0,1.0,0,0,3,0,0,4
2019,657624,117,2019-09-15,565777,0,1.0,0,0,2,0,0,4
2019,657624,117,2019-09-20,565684,0,1.0,0,1,2,0,0,4
2019,657624,117,2019-09-22,565686,0,1.0,0,1,1,0,0,6
2019,657624,117,2019-09-26,564811,0,1.0,0,0,2,0,0,4
2019,657624,117,2019-09-27,564812,0,1.0,0,0,0,0,0,3
2019,658648,135,2019-04-11,564838,1,5.333333333333333,1,2,5,0,1,23
2019,659275,135,2019-07-04,565844,1,5.0,3,2,7,1,1,21
2019,659275,135,2019-07-12,566322,1,5.0,4,2,7,2,0,22
2019,659275,135,2019-07-18,567408,1,4.0,1,2,5,1,0,21
2019,659275,135,2019-07-24,566034,1,4.0,2,1,6,0,0,17
2019,659275,135,2019-07-30,566329,1,5.0,3,2,5,0,0,22
2019,659275,135,2019-08-06,566430,1,7.0,0,4,12,0,0,26
2019,659275,135,2019-08-11,566333,1,5.0,2,3,7,1,1,22
2019,659275,135,2019-08-17,567123,1,6.0,3,1,6,1,0,25
2019,659275,135,2019-08-24,566338,1,5.0,4,3,5,0,1,23
2019,659275,135,2019-08-30,566536,1,5.0,2,2,10,2,1,22
2019,659275,135,2019-09-06,566343,1,6.0,1,1,4,0,0,25
2019,659275,135,2019-09-12,566349,1,5.0,3,2,7,0,0,20
2019,659275,135,2019-09-18,567628,1,6.0,1,3,14,1,0,24
2019,659275,135,2019-09-25,566354,1,5.0,4,2,10,3,1,23
2019,660494,117,2019-06-14,565641,0,3.0,0,0,3,0,0,11
2019,660494,117,2019-06-20,567496,0,2.0,2,1,3,1,0,11
2019,660494,117,2019-07-16,564781,0,4.0,0,1,3,0,0,15
2019,660494,117,2019-07-21,565655,1,5.0,1,2,6,0,0,19
2019,660494,117,2019-08-17,566146,1,4.0,5,1,3,0,0,19
2019,660761,108,2019-06-02,566402,1,5.666666666666667,3,3,4,1,0,23
2019,660761,108,2019-06-09,564768,1,4.666666666666667,2,2,6,1,0,19
2019,660761,108,2019-06-15,566700,1,5.666666666666667,3,1,3,1,0,23
2019,660761,108,2019-06-20,566901,1,5.0,5,3,6,3,0,25
2019,660761,108,2019-07-02,566807,1,4.0,2,2,7,1,1,19
2019,660761,108,2019-07-07,565652,1,3.333333333333333,2,2,4,1,1,18
2019,660761,108,2019-07-14,564779,1,4.333333333333333,3,1,7,2,1,20
2019,660761,108,2019-07-25,564784,1,4.333333333333333,2,1,6,0,0,19
2019,660761,108,2019-07-31,564790,1,4.333333333333333,4,3,0,1,0,20
2019,660761,108,2019-08-06,565276,1,5.0,6,1,3,3,0,24
2019,660761,108,2019-08-12,564791,1,3.0,4,0,2,1,1,19
2019,660761,108,2019-08-17,564796,0,4.0,4,3,5,1,0,20
2019,660761,108,2019-08-23,565668,1,4.666666666666667,3,2,3,0,0,22
2019,660761,108,2019-08-30,564800,1,5.0,4,1,2,2,2,20
2019,660761,108,2019-09-05,566155,0,5.333333333333333,2,2,2,1,0,22
2019,660761,108,2019-09-10,564804,1,3.0,6,2,1,1,3,16
2019,660761,108,2019-09-17,567531,0,2.6666666666666665,6,2,3,1,0,17
2019,660761,108,2019-09-22,565686,0,2.0,1,0,2,1,1,9
2019,660761,108,2019-09-28,564813,1,5.0,2,2,6,1,0,20
2019,660853,143,2019-04-27,567073,0,1.0,2,0,1,1,0,5
2019,660853,143,2019-05-05,567079,0,2.0,0,0,4,0,0,8
2019,660853,143,2019-05-22,565148,0,2.0,1,0,0,1,0,7
2019,660853,143,2019-05-26,567580,0,2.0,2,2,2,1,0,8
2019,660853,143,2019-06-23,567098,1,4.0,4,3,2,1,0,18
2019,661403,140,2019-08-04,566825,0,1.6666666666666663,0,1,1,0,0,6
2019,661403,140,2019-08-07,565377,0,1.0,0,0,0,0,0,3
2019,661403,140,2019-08-09,567609,0,1.6666666666666663,1,1,1,1,0,6
2019,661403,140,2019-08-13,566923,0,1.0,0,0,1,0,0,3
2019,661403,140,2019-08-14,566924,0,0.3333333333333333,0,0,1,0,0,3
2019,661403,140,2019-08-16,566827,0,1.0,0,0,1,0,0,4
2019,661403,140,2019-08-18,566829,0,1.0,3,1,1,0,0,7
2019,661403,140,2019-08-20,566831,0,2.0,0,0,2,0,0,6
2019,661403,140,2019-08-25,567328,0,0.6666666666666666,1,1,1,0,1,5
2019,661403,140,2019-08-28,564799,1,1.0,0,2,0,0,0,5
2019,661403,140,2019-08-30,566834,0,1.0,0,0,1,0,0,4
2019,661403,140,2019-08-31,566835,0,0.6666666666666666,0,0,1,0,0,1
2019,661403,140,2019-09-02,567528,0,1.0,0,0,2,0,0,4
2019,661403,140,2019-09-05,564998,0,0.6666666666666666,0,0,0,0,0,2
2019,661403,140,2019-09-06,564999,0,1.0,0,0,0,0,0,3
2019,661403,140,2019-09-10,566837,0,1.6666666666666663,0,0,3,0,0,9
2019,661403,140,2019-09-14,566841,0,1.0,0,0,0,0,0,4
2019,661403,140,2019-09-18,565683,0,1.0,1,0,2,1,0,5
2019,661403,140,2019-09-22,566164,0,1.0,0,0,1,0,0,4
2019,661403,140,2019-09-24,566843,0,1.0,0,0,1,0,0,3
2019,661403,140,2019-09-28,566847,0,2.0,0,0,1,0,0,7
2019,663423,141,2019-03-31,566867,1,5.0,0,0,8,0,0,17
2019,663423,141,2019-04-05,565319,1,5.666666666666667,2,2,7,1,0,21
2019,663423,141,2019-04-12,566871,1,3.0,5,2,3,3,0,19
2019,663423,141,2019-04-17,566970,1,4.666666666666667,4,3,3,0,0,22
2019,663423,141,2019-04-23,566874,1,5.0,4,0,5,1,0,21
2019,663423,141,2019-04-28,566878,1,5.0,1,5,7,0,0,22
2019,663423,141,2019-05-03,566780,1,7.0,0,2,5,0,0,22
2019,663423,141,2019-05-08,566881,1,2.0,5,2,1,2,0,14
2019,663423,141,2019-05-14,566490,1,5.666666666666667,2,5,7,1,0,26
2019,663423,141,2019-05-19,567287,1,6.0,1,1,4,0,1,22
2019,663423,141,2019-05-24,566889,1,6.0,3,3,10,2,0,25
2019,663423,141,2019-05-29,566690,1,4.666666666666667,3,3,5,0,0,24
2019,663423,141,2019-06-05,566893,1,5.0,4,3,4,1,0,23
2019,663423,141,2019-06-11,564962,1,5.0,3,3,4,0,0,25
2019,663423,141,2019-06-16,565643,1,6.666666666666667,0,3,7,0,0,27
2019,663423,141,2019-06-21,565061,1,6.333333333333333,2,1,7,0,0,28
2019,663423,141,2019-06-26,567502,1,3.333333333333333,5,2,4,2,0,19
2019,663423,141,2019-07-02,566906,1,2.6666666666666665,7,1,1,1,0,20
2019,663423,141,2019-07-07,566911,1,6.0,0,0,5,0,0,21
2019,663423,141,2019-07-15,565072,1,1.3333333333333333,5,3,0,1,0,12
2019,663423,141,2019-07-20,565557,1,3.0,4,1,3,1,0,14
2019,663423,141,2019-08-01,564981,1,6.0,1,0,2,0,1,23
2019,663423,141,2019-08-06,566721,1,3.6666666666666665,6,1,2,3,0,21
2019,663423,141,2019-08-11,566921,1,6.0,1,1,6,0,1,22
2019,663423,141,2019-08-17,566926,1,6.0,3,4,3,1,0,25
2019,663423,141,2019-08-23,566435,1,4.0,3,1,4,2,0,21
2019,663423,141,2019-08-30,566930,1,5.0,3,0,6,1,0,22
2019,663423,141,2019-09-05,566735,1,4.666666666666667,1,3,4,0,2,23
2019,663423,141,2019-09-11,566934,0,5.0,0,1,7,0,0,16
2019,663423,141,2019-09-17,565005,0,5.0,1,1,4,0,0,20
2019,663423,141,2019-09-22,567536,0,5.0,4,0,3,1,0,20
2019,663423,141,2019-09-28,566943,1,5.0,0,4,8,0,0,20
2019,663465,140,2019-08-09,567609,1,4.333333333333333,2,3,7,0,0,19
2019,663465,140,2019-08-14,566924,1,5.666666666666667,3,3,5,0,1,26
2019,663465,140,2019-08-19,566830,1,5.0,6,2,3,1,0,24
2019,663465,140,2019-08-24,567327,1,6.333333333333333,0,0,8,0,0,26
2019,663465,140,2019-08-30,566834,1,5.666666666666667,2,1,4,0,0,24
2019,663465,140,2019-09-05,564998,1,6.333333333333333,1,2,2,0,0,26
2019,663465,140,2019-09-12,566839,1,4.0,4,3,1,0,0,22
2019,663465,140,2019-09-18,565683,1,5.0,2,4,2,1,1,25
2019,663465,140,2019-09-25,566844,1,3.0,5,1,1,1,0,16
2019,663531,135,2019-06-18,566314,1,7.0,0,2,5,0,1,24
2019,663531,135,2019-06-25,564968,1,6.0,2,2,5,0,0,26
2019,663531,135,2019-07-01,566319,1,4.0,6,2,3,0,0,22
2019,663531,135,2019-07-04,565844,0,1.0,1,0,0,1,1,6
2019,663531,135,2019-07-16,567406,1,2.333333333333333,7,3,0,1,0,16
2019,663531,135,2019-07-23,566033,0,2.0,2,1,0,1,0,8
2019,663531,135,2019-07-25,566035,0,2.0,0,2,1,0,0,11
2019,663531,135,2019-07-26,566325,0,1.0,1,1,0,1,0,5
2019,663531,114,2019-08-14,565380,0,2.333333333333333,0,0,3,0,0,9
2019,663567,115,2019-06-06,565155,1,7.0,1,1,9,0,0,26
2019,663567,115,2019-06-11,565446,1,5.0,1,2,3,1,2,21
2019,663567,115,2019-06-16,565451,1,3.0,8,0,3,1,0,18
2019,663567,115,2019-06-22,565840,1,5.0,3,1,1,1,0,23
2019,663567,115,2019-06-27,565452,1,4.666666666666667,5,0,2,4,0,23
2019,663567,115,2019-07-03,565457,1,5.0,4,3,2,2,0,22
2019,663567,115,2019-07-16,565462,1,6.0,2,0,3,0,0,23
2019,663567,115,2019-07-23,565943,1,5.333333333333333,3,1,8,1,0,26
2019,663567,115,2019-07-28,565271,1,5.0,2,1,4,0,0,22
2019,663567,115,2019-08-02,565467,1,6.0,4,3,5,1,0,27
2019,663567,115,2019-08-07,565663,1,3.0,9,4,1,2,0,20
2019,663567,115,2019-08-12,565470,1,5.0,3,5,1,0,0,22
2019,663567,115,2019-08-18,565475,1,6.0,3,1,2,0,0,25
2019,663567,115,2019-08-23,566629,1,4.333333333333333,2,4,0,1,1,24
2019,663567,115,2019-08-28,565477,1,4.333333333333333,5,1,4,2,0,22
2019,663567,115,2019-09-02,565869,1,1.6666666666666663,6,2,2,1,1,15
2019,663567,115,2019-09-08,566345,1,5.0,1,3,4,0,0,21
2019,663567,115,2019-09-14,565486,1,5.0,5,3,0,0,0,23
2019,663567,115,2019-09-20,565877,1,3.0,5,1,3,1,2,17
2019,663776,108,2019-08-05,565275,0,5.0,2,2,8,0,0,20
2019,663776,108,2019-08-11,565089,1,4.666666666666667,4,4,4,1,0,23
2019,663776,108,2019-08-16,564795,1,4.333333333333333,3,1,3,0,0,19
2019,663776,108,2019-08-21,566832,1,3.333333333333333,4,0,3,1,0,18
2019,663776,108,2019-08-28,564799,1,5.0,0,3,9,0,0,19
2019,663776,108,2019-09-04,566154,1,3.333333333333333,1,1,3,1,0,12
2019,663776,108,2019-09-09,564803,1,3.333333333333333,3,2,4,1,0,16
2019,663776,108,2019-09-15,564808,1,4.0,1,1,4,0,0,15
2019,663776,108,2019-09-21,565685,1,3.0,3,2,1,1,1,13
2019,663776,108,2019-09-27,564812,1,3.333333333333333,1,3,3,1,0,14
2019,663978,135,2019-03-31,566278,1,5.0,1,1,7,0,0,17
2019,663978,135,2019-04-06,566568,1,3.6666666666666665,0,4,4,0,0,16
2019,663978,135,2019-04-12,564839,1,5.333333333333333,1,1,5,0,0,20
2019,663978,135,2019-04-18,566284,1,6.0,3,1,5,2,0,22
2019,663978,135,2019-04-24,566289,1,7.0,0,1,9,0,1,24
2019,663978,135,2019-04-30,567179,1,6.0,2,1,5,0,0,23
2019,663978,135,2019-05-06,566293,1,7.666666666666667,0,1,11,0,0,28
2019,663978,135,2019-05-14,565822,1,4.666666666666667,3,1,3,2,1,22
2019,663978,135,2019-05-20,566300,1,6.0,1,0,7,0,1,23
2019,663978,135,2019-05-29,567486,1,5.0,4,1,6,3,1,24
2019,663978,135,2019-06-04,566307,1,4.333333333333333,5,0,4,2,0,22
2019,663978,135,2019-06-11,566502,1,5.0,3,1,6,1,0,21
2019,663978,135,2019-06-22,566214,1,5.0,2,3,1,1,0,21
2019,663978,135,2019-06-29,566317,1,6.0,1,1,8,1,0,22
2019,663978,135,2019-07-06,565846,1,5.666666666666667,0,1,6,0,0,21
2019,663978,135,2019-07-17,567407,1,7.666666666666667,1,1,8,1,0,25
2019,663978,135,2019-07-23,566033,1,5.0,3,2,4,2,1,23
2019,663978,135,2019-07-29,566328,1,5.333333333333333,1,2,5,0,0,23
2019,663978,135,2019-08-04,565856,1,4.0,6,1,6,2,1,20
2019,663978,135,2019-08-10,566332,1,6.0,3,1,5,1,0,25
2019,663978,135,2019-08-16,567122,1,4.666666666666667,4,1,6,2,0,24
2019,663978,135,2019-08-23,566337,1,2.333333333333333,6,1,0,1,0,15
2019,663978,135,2019-08-29,566535,1,7.0,1,0,8,1,0,26
2019,663978,135,2019-09-04,564901,1,5.333333333333333,0,2,8,0,0,22
2019,663978,135,2019-09-11,566348,1,6.0,0,1,7,0,0,22
2019,663978,135,2019-09-17,567627,1,5.0,1,1,9,1,0,17
2019,664042,111,2019-04-23,565034,0,2.6666666666666665,1,0,2,0,0,10
2019,664042,111,2019-05-23,566888,0,1.0,0,0,1,0,0,4
2019,664042,111,2019-05-25,565631,0,2.333333333333333,2,1,1,0,0,10
2019,664042,111,2019-05-28,565052,0,1.0,2,3,0,0,1,8
2019,664042,111,2019-06-13,565060,0,1.0,0,2,1,0,0,4
2019,664042,111,2019-06-14,564965,0,1.0,0,0,0,0,0,3
2019,664042,111,2019-06-16,564967,0,0.3333333333333333,1,0,0,0,0,3
2019,664042,111,2019-08-16,565090,0,2.0,0,1,3,0,0,8
2019,664042,111,2019-08-18,565092,0,2.0,0,0,2,0,0,8
2019,664042,111,2019-09-01,564802,0,2.0,2,1,0,0,0,12
2019,664042,111,2019-09-07,565099,1,2.0,0,0,3,0,0,6
2019,664042,111,2019-09-09,565101,0,1.0,0,0,1,0,0,4
2019,664042,111,2019-09-11,566934,0,0.3333333333333333,2,0,1,1,0,3
2019,664042,111,2019-09-18,565103,0,1.0,0,0,0,0,0,4
2019,664042,111,2019-09-21,566740,1,1.6666666666666663,0,1,2,0,0,8
2019,664042,111,2019-09-26,566845,1,2.0,0,1,1,0,0,7
2019,664045,110,2019-07-01,566705,1,5.0,2,1,0,0,0,21
2019,664045,110,2019-07-14,564975,1,5.666666666666667,4,1,7,2,0,23
2019,664045,110,2019-07-20,564979,1,3.6666666666666665,5,3,3,3,0,21
2019,664045,110,2019-07-25,564784,0,4.333333333333333,1,1,2,0,1,19
2019,664045,110,2019-07-30,566329,1,4.0,4,1,5,2,0,19
2019,664045,110,2019-08-04,564984,0,5.0,4,1,2,2,0,24
2019,664045,110,2019-08-07,564987,0,2.6666666666666665,2,1,1,1,0,12
2019,664045,110,2019-08-10,564989,0,0.6666666666666666,0,0,0,0,0,2
2019,664045,110,2019-08-12,567518,0,3.0,1,1,1,1,0,13
2019,664045,110,2019-08-16,565090,0,2.0,3,1,1,1,0,10
2019,664054,142,2019-07-23,567012,0,2.0,0,0,3,0,0,9
2019,664054,142,2019-07-27,567314,0,1.0,1,0,0,0,0,5
2019,664054,142,2019-08-01,567415,0,1.0,1,0,0,1,0,4
2019,664054,142,2019-08-03,567015,0,2.0,0,0,2,0,0,7
2019,664054,142,2019-08-06,567018,0,1.6666666666666663,3,0,4,0,0,10
2019,664054,142,2019-08-11,567023,0,0.6666666666666666,0,0,0,0,0,2
2019,664054,142,2019-08-25,567029,0,2.0,0,0,1,0,0,7
2019,664054,142,2019-08-28,567330,0,2.0,0,0,1,0,0,8
2019,664054,142,2019-08-31,565575,0,3.333333333333333,2,0,2,1,1,14
2019,664054,142,2019-09-04,565096,0,1.6666666666666663,0,0,1,0,0,6
2019,664054,142,2019-09-06,567030,0,0.6666666666666666,0,0,0,0,0,3
2019,664054,142,2019-09-08,567032,0,0.3333333333333333,1,1,0,0,0,3
2019,664054,142,2019-09-12,567035,0,0.3333333333333333,0,0,0,0,0,1
2019,664054,142,2019-09-14,565389,0,1.3333333333333333,0,0,2,0,0,5
2019,664054,142,2019-09-18,567038,0,1.3333333333333333,0,0,3,0,0,5
2019,664054,142,2019-09-20,567040,0,0.6666666666666666,0,0,2,0,0,3
2019,664054,142,2019-09-22,567042,0,1.0,0,0,2,0,0,4
2019,664054,142,2019-09-28,565781,1,2.0,1,0,2,1,0,8
2019,664062,119,2019-06-26,564871,1,4.0,4,0,3,1,0,20
2019,664062,119,2019-07-30,565465,0,4.0,1,0,3,0,0,15
2019,664062,119,2019-08-05,565857,1,6.0,0,1,7,0,0,21
2019,664062,119,2019-08-18,567229,1,4.0,1,0,2,0,0,17
2019,664062,119,2019-08-24,565867,1,5.0,1,2,2,1,0,18
2019,664062,119,2019-08-30,564896,1,5.0,2,3,5,1,0,21
2019,664062,119,2019-09-07,565873,1,4.0,1,4,5,0,0,18
2019,664062,119,2019-09-12,565004,0,3.0,1,0,4,1,0,11
2019,664062,119,2019-09-18,565876,0,2.0,2,3,2,0,0,10
2019,664062,119,2019-09-24,566353,0,2.0,0,0,3,0,0,6
2019,664062,119,2019-09-27,566549,0,1.0,0,2,1,0,1,6
2019,664180,116,2019-08-06,565520,0,1.0,0,0,1,0,0,2
2019,664180,116,2019-08-08,565564,0,2.6666666666666665,2,0,4,0,0,10
2019,664180,116,2019-08-13,565568,0,1.6666666666666663,0,2,3,0,0,7
2019,664180,116,2019-08-15,565570,0,1.0,2,1,1,1,1,7
2019,664180,116,2019-08-17,566724,0,0.6666666666666666,1,1,0,0,0,5
2019,664180,116,2019-08-20,565665,0,2.0,1,3,1,1,0,11
2019,664180,116,2019-08-24,567028,0,3.0,2,0,4,1,0,13
2019,664180,116,2019-08-27,565571,0,1.0,0,1,1,0,0,4
2019,664180,116,2019-08-29,565573,0,1.0,0,0,2,0,0,3
2019,664180,116,2019-08-30,565574,0,1.6666666666666663,4,1,2,1,0,9
2019,664180,116,2019-09-02,565577,0,0.3333333333333333,0,0,1,0,0,2
2019,664180,116,2019-09-07,566157,0,0.6666666666666666,3,2,1,0,0,7
2019,664180,116,2019-09-12,565580,0,2.0,3,0,2,0,0,11
2019,664180,116,2019-09-15,565583,0,1.6666666666666663,2,3,2,0,0,11
2019,664180,116,2019-09-19,565393,0,2.0,0,1,0,0,0,8
2019,664180,116,2019-09-25,565589,0,1.0,0,0,2,0,0,3
2019,664192,135,2019-03-29,566276,1,5.333333333333333,0,2,7,0,0,21
2019,664192,135,2019-04-03,566281,1,5.0,0,1,6,0,0,20
2019,664192,135,2019-04-09,566475,1,4.0,7,2,4,0,0,21
2019,664192,135,2019-04-15,566282,1,7.0,5,2,4,2,0,29
2019,664192,135,2019-04-21,566287,1,5.666666666666667,1,2,8,0,0,24
2019,664192,135,2019-04-28,565908,1,4.0,4,1,5,2,0,23
2019,664192,135,2019-05-04,566291,1,5.0,3,2,2,0,0,22
2019,664192,135,2019-05-11,565433,1,5.333333333333333,1,1,4,0,0,20
2019,664192,135,2019-05-17,566297,1,7.0,2,0,6,1,0,25
2019,664192,135,2019-05-24,566889,1,6.666666666666667,3,1,11,2,0,24
2019,664192,135,2019-05-31,566303,1,6.333333333333333,1,1,5,1,0,23
2019,664192,135,2019-06-06,566309,1,5.0,4,3,5,1,0,23
2019,664192,135,2019-06-12,566503,1,6.0,2,2,6,1,0,25
2019,664192,135,2019-06-17,566313,1,7.0,0,3,5,0,0,25
2019,664192,135,2019-06-23,566215,1,5.0,4,0,4,0,1,22
2019,664192,135,2019-06-30,566318,1,5.333333333333333,2,3,6,0,0,22
2019,664192,135,2019-07-07,565847,1,6.333333333333333,3,0,4,2,0,25
2019,664192,135,2019-07-13,566323,1,5.0,2,2,4,1,0,20
2019,664192,135,2019-07-20,565176,1,4.333333333333333,6,3,3,1,0,24
2019,664192,135,2019-07-26,566325,1,6.0,1,4,8,0,0,25
2019,664192,135,2019-08-01,565853,1,5.666666666666667,4,3,4,1,0,23
2019,664192,135,2019-08-07,566431,1,5.333333333333333,2,1,8,1,0,22
2019,664192,135,2019-08-12,566334,1,4.666666666666667,3,3,6,1,0,21
2019,664192,135,2019-08-18,567124,1,6.0,2,2,4,0,0,23
